date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_agg.us,w_ief.us,w_lqd.us,w_shy.us,w_spy.us,w_vea.us,w_vwo.us
2016-11-01,-0.020699161577856506,-0.022699161577856508,0.5,3,True,0.002,1.609478332126842,-0.027666024581144977,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25
2016-12-01,0.00033883926218369886,-0.0016611607378163012,0.5,3,True,0.002,1.5730111531139415,-0.049696937600687385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-01-01,0.010731292928237324,0.006731292928237324,1.0,4,True,0.004,1.5531138312254078,-0.06171750457936842,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0
2017-02-01,0.01334492328028647,0.01034492328028647,0.75,4,True,0.003,1.5588111228132984,-0.058275600411914596,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25
2017-03-01,0.00840638318393594,0.006406383183935939,0.5,3,True,0.002,1.5764541109803876,-0.04761694382714132,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2017-04-01,0.013655624068871608,0.013655624068871608,0.0,0,False,0.0,1.5860874756111765,-0.041797140266482846,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2017-05-01,0.020064466375975976,0.020064466375975976,0.0,0,False,0.0,1.6077464899184677,-0.028712282232244535,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2017-06-01,0.0005755683719327609,0.0005755683719327609,0.0,0,False,0.0,1.6400050653065308,-0.009223912477694607,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2017-07-01,0.02962496707092782,0.02962496707092782,0.0,0,False,0.0,1.6398126260647492,-0.009340170776581336,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2017-08-01,0.00901206519070974,0.00901206519070974,0.0,0,False,0.0,1.6883920211144092,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2017-09-01,0.007757533510577536,0.007757533510577536,0.0,0,False,0.0,1.7036079200761665,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2017-10-01,0.01713795890387798,0.01713795890387798,0.0,0,False,0.0,1.7148435222995233,-0.004502657110006303,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2017-11-01,0.003997609756403259,0.003997609756403259,0.0,0,False,0.0,1.7442324401112734,-3.2359404474213704e-05,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2017-12-01,0.028871394886896606,0.028871394886896606,0.0,0,False,0.0,1.7512052007312975,-0.007491989751832628,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2018-01-01,0.03324420620670493,0.03324420620670493,0.0,0,False,0.0,1.7428970525839274,-0.024351331454046776,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2018-02-01,-0.023057689436513956,-0.025057689436513958,0.5,3,True,0.002,1.7972366050338915,-0.019892444267090803,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25
2018-03-01,-0.0022009430003091246,-0.0032009430003091246,0.25,2,True,0.001,1.7540406850695345,-0.04344896844165935,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25
2018-04-01,-0.008655480333233267,-0.008655480333233267,0.0,0,False,0.0,1.7567991126333642,-0.041944683647059056,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25
2018-05-01,0.003254077954751855,0.001254077954751855,0.5,3,True,0.002,1.7381099861195954,-0.0521366383707097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-06-01,-0.008499803515999216,-0.010499803515999216,0.5,3,True,0.002,1.7402783996453441,-0.05095411266731209,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0
2018-07-01,-0.0003375088596075937,-0.0023375088596075937,0.5,3,True,0.002,1.7291910911383357,-0.05700048119220413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-01,-0.010650132362028997,-0.014650132362028997,1.0,5,True,0.004,1.7182496578419613,-0.0629672979231164,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2018-09-01,-0.004759322150145157,-0.006759322150145157,0.5,3,True,0.002,1.714701418779924,-0.06490229963881067,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0
2018-10-01,-0.01638818994845126,-0.02038818994845126,1.0,4,True,0.004,1.6963150110474388,-0.0749291692735159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-11-01,0.002457164633766551,-0.0015428353662334492,1.0,2,True,0.004,1.6618414165202475,-0.09372904814018046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-12-01,-0.049734670153602056,-0.05373467015360206,1.0,5,True,0.004,1.6672680368342816,-0.09076968733204793,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2019-01-01,0.022059707820372365,0.020059707820372363,0.5,3,True,0.002,1.5760676294945979,-0.14050504664377172,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.25
2019-02-01,0.018185068523650677,0.016185068523650675,0.5,3,True,0.002,1.6043983233636534,-0.1250551459226067,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2019-03-01,0.022924158283880613,0.022924158283880613,0.0,0,False,0.0,1.6335744168132524,-0.10914421379679329,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2019-04-01,0.008282347948804891,0.008282347948804891,0.0,0,False,0.0,1.6710227353127771,-0.0887220947457602,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2019-05-01,-0.03327914264209292,-0.03327914264209292,0.0,0,False,0.0,1.6848627270370007,-0.08117457405638684,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2019-06-01,0.020215415079342658,0.018215415079342656,0.5,3,True,0.002,1.6248134406953756,-0.11392193692165964,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0
2019-07-01,-0.018035112885948723,-0.020035112885948725,0.5,3,True,0.002,1.6510357105891003,-0.09962184711750022,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2019-08-01,0.01623678760551911,0.01423678760551911,0.5,3,True,0.002,1.6180165769795538,-0.11762854820728841,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0
2019-09-01,-0.00038699421752980134,-0.00038699421752980134,0.0,0,False,0.0,1.6475725734756825,-0.101510439215999,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0
2019-10-01,0.013279954339556033,0.013279954339556033,0.0,0,False,0.0,1.6469349724167872,-0.10185814948053307,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0
2019-11-01,0.0015364309089697659,-0.0004635690910302342,0.5,3,True,0.002,1.6654685812633987,-0.09175100498175981,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2019-12-01,0.04895617902685706,0.04895617902685706,0.0,0,False,0.0,1.6738287267975898,-0.0871918713751233,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2020-01-01,-0.022123775927259004,-0.022123775927259004,0.0,0,False,0.0,1.7362391944083437,-0.05315685857224839,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2020-02-01,-0.004067743895806858,-0.006067743895806858,0.5,3,True,0.002,1.689492511346136,-0.07864976092377673,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0
2020-03-01,-0.03476845744553883,-0.03776845744553883,0.75,4,True,0.003,1.66672188406701,-0.09106752705570376,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.25
2020-04-01,0.04140547626096375,0.040405476260963746,0.25,2,True,0.001,1.6023422713442141,-0.12617639624300858,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0
2020-05-01,0.03582386876047744,0.03382386876047744,0.5,2,True,0.002,1.6653506401898508,-0.0918153231338561,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0
2020-06-01,0.024942043981044826,0.022942043981044824,0.5,3,True,0.002,1.7215599230782601,-0.06116207319060807,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2020-07-01,0.048063702621888804,0.048063702621888804,0.0,0,False,0.0,1.764499146395683,-0.03774553632905486,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2020-08-01,0.03491255808983029,0.03491255808983029,0.0,0,False,0.0,1.8344524787526595,-0.011341523513078933,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2020-09-01,-0.01966072109078118,-0.01966072109078118,0.0,0,False,0.0,1.8984979074801451,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2020-10-01,-0.00978370276781046,-0.00978370276781046,0.0,0,False,0.0,1.8611720696297456,-0.025990073266661695,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2020-11-01,0.05031965085224388,0.04831965085224388,0.5,3,True,0.002,1.8264213531892786,-0.04630166833273763,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25
2020-12-01,0.024425842654380525,0.022425842654380523,0.5,3,True,0.002,1.9106606063438347,-0.0023146469074188936,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2021-01-01,0.01675875048990222,0.01675875048990222,0.0,0,False,0.0,1.9183378827401893,-0.021902431268880918,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2021-02-01,0.011444744935786011,0.009444744935786011,0.5,3,True,0.002,1.9465858550150141,-0.02160252232023474,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25
2021-03-01,-0.001247618356740282,-0.001247618356740282,0.0,0,False,0.0,1.968864033621271,-0.01617859994749049,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25
2021-04-01,0.018134414813489708,0.017134414813489707,0.25,2,True,0.001,1.9644412350682887,-0.018388627552363812,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0
2021-05-01,0.008739612093579707,0.008739612093579707,0.0,0,False,0.0,1.993976312580561,-0.005070992146488096,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0
2021-06-01,-0.00706548731435222,-0.008065487314352221,0.25,2,True,0.001,2.009391489184226,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25
2021-07-01,-0.002541362159334426,-0.004541362159334426,0.5,3,True,0.002,1.991203770789611,-0.011120340749543378,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2021-08-01,0.008115249972116212,0.006115249972116212,0.5,3,True,0.002,1.980676496189354,-0.016348438381866615,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0
2021-09-01,-0.031591613144030306,-0.03359161314403031,0.5,3,True,0.002,1.988771167346272,-0.012328430097017118,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2021-10-01,-0.00440092957697269,-0.00840092957697269,1.0,5,True,0.004,1.918238907283485,-0.04735644597376243,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-11-01,-0.02042306449354217,-0.022423064493542172,0.5,3,True,0.002,1.9059772791948402,-0.053445865240654644,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0
2021-12-01,-0.016254870820207157,-0.020254870820207157,1.0,4,True,0.004,1.8595831767694224,-0.07648629177594846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,-0.024718229697413496,-0.028718229697413496,1.0,4,True,0.004,1.8463980773099162,-0.08303432912499853,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0
2022-02-01,-0.0018851065942093737,-0.0038851065942093737,0.5,3,True,0.002,1.789968241276059,-0.1110587422198932,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-03-01,-0.05709182676073854,-0.06109182676073854,1.0,2,True,0.004,1.77944758449964,-0.11628355328181206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,-0.0030060470903129355,-0.007006047090312936,1.0,2,True,0.004,1.6711442485904688,-0.17006959340520889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-01,0.003379441569067998,0.003379441569067998,0.0,0,False,0.0,1.666320361144512,-0.17246525187261352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-06-01,-0.0020447208805207673,-0.0020447208805207673,0.0,0,False,0.0,1.6719515934403486,-0.1696686465449434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-07-01,0.0010842905995509522,0.0010842905995509522,0.0,0,False,0.0,1.6685329191060214,-0.17136644240110388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-08-01,-0.05312800307585741,-0.057128003075857414,1.0,4,True,0.004,1.6636607252905893,-0.17378609097283004,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0
2022-09-01,-0.010349075474459735,-0.014349075474459735,1.0,4,True,0.004,1.5689726581475265,-0.22081046132865023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-01,-0.004430641056452078,-0.004430641056452078,0.0,0,False,0.0,1.5513975924154353,-0.22953866145934942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-11-01,0.008046546174795832,0.008046546174795832,0.0,0,False,0.0,1.5445239065475989,-0.2329522990982965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-12-01,-0.027091443023314177,-0.031091443023314177,1.0,5,True,0.004,1.550724181521791,-0.22987309349730134,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2023-01-01,0.006770064007878052,0.0027700640078780515,1.0,5,True,0.004,1.501863371446284,-0.25413854634897426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-02-01,-0.043775484625599936,-0.04777548462559994,1.0,5,True,0.004,1.4999590264385678,-0.255084289858479,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2023-03-01,0.017352503718393475,0.013352503718393475,1.0,5,True,0.004,1.4285604027651255,-0.29054256273084644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-04-01,0.001391672464676974,-0.002608327535323026,1.0,5,True,0.004,1.4547660224489678,-0.2775282220372626,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2023-05-01,-0.002444688913335824,-0.006444688913335824,1.0,5,True,0.004,1.445159564272122,-0.2822990200981541,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-06-01,0.0004285826659462255,-0.0035714173340537746,1.0,4,True,0.004,1.4358600923125155,-0.286917361423903,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0
2023-07-01,0.006664739266127484,0.003664739266127484,0.75,4,True,0.003,1.4421438947476237,-0.2837966740778949,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0
2023-08-01,-0.010800239145622309,-0.013800239145622308,0.75,4,True,0.003,1.4430579411422828,-0.2833427366654867,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25
2023-09-01,-0.0038276330411159964,-0.0058276330411159965,0.5,3,True,0.002,1.424617625136403,-0.2925006408819567,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-10-01,0.003718393653941554,0.003718393653941554,0.0,0,False,0.0,1.4242658242658914,-0.29267535365121666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-11-01,0.008150160533465067,0.008150160533465067,0.0,0,False,0.0,1.4295618052683683,-0.29004524217495653,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-12-01,0.017415573602543477,0.013415573602543477,1.0,5,True,0.004,1.4354481116199198,-0.2871219609394766,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2024-01-01,0.008569157655882398,0.008569157655882398,0.0,0,False,0.0,1.472594767279401,-0.26867403876811835,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2024-02-01,0.006729968188959434,0.004729968188959434,0.5,3,True,0.002,1.4822432366754394,-0.26388237692586536,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0
2024-03-01,0.007282195209746767,0.005282195209746767,0.5,2,True,0.002,1.489234249133552,-0.2604104720817657,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0
2024-04-01,-0.029741990772398835,-0.03174199077239884,0.5,2,True,0.002,1.4970789853614859,-0.25651458749085176,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0
2024-05-01,0.022896679936856734,0.019896679936856735,0.75,4,True,0.003,1.4481952173653325,-0.2807914417978046,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25
2024-06-01,0.0028977412413346837,0.0008977412413346837,0.5,3,True,0.002,1.478873305627516,-0.26555596569425466,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2024-07-01,0.0027563148076604205,0.0007563148076604204,0.5,3,True,0.002,1.4772319956395497,-0.26637107968983587,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25
2024-08-01,0.019226094364154456,0.017226094364154454,0.5,3,True,0.002,1.4783411046393538,-0.26582026949859006,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2024-09-01,0.03878069979865212,0.03878069979865212,0.0,0,False,0.0,1.526798667821453,-0.24175507874786173,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2024-10-01,-0.02668804676838296,-0.02668804676838296,0.0,0,False,0.0,1.586008988611219,-0.21234981008292975,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2024-11-01,0.01008132913875473,0.00808132913875473,0.5,3,True,0.002,1.5405941435349908,-0.2349039138781851,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25
2024-12-01,-0.03540117552184044,-0.03740117552184044,0.5,3,True,0.002,1.556029412758972,-0.22723838813212005,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2025-01-01,0.0,-0.004,1.0,5,True,0.004,1.500620724343068,-0.2547556747725054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-02-01,0.005612493899463278,0.005612493899463278,0.0,0,False,0.0,1.5006361040576663,-0.2547480368365219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-03-01,-0.002589817239379233,-0.006589817239379233,1.0,4,True,0.004,1.5127202893758476,-0.24874673991500007,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0
2025-04-01,0.004593602132459046,0.002593602132459046,0.5,3,True,0.002,1.4997618749912736,-0.2551822000065417,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2025-05-01,0.04157521145849741,0.04157521145849741,0.0,0,False,0.0,1.5066511843384138,-0.2517608033721985,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2025-06-01,0.01685723600036554,0.014857236000365539,0.5,3,True,0.002,1.5619440612230076,-0.22430103152226277,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25
2025-07-01,-0.0022398784522835447,-0.004239878452283545,0.5,3,True,0.002,1.5819273774953673,-0.21437683628117554,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2025-08-01,0.026151471742623972,0.026151471742623972,0.0,0,False,0.0,1.578384052449438,-0.21613653667720412,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2025-09-01,0.03854738670014635,0.03854738670014635,0.0,0,False,0.0,1.6292635837043776,-0.1908685383596559,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2025-10-01,0.011105235897701071,0.011105235897701071,0.0,0,False,0.0,1.6920674371018964,-0.15967863501655088,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2025-11-01,-0.004478382573787465,-0.004478382573787465,0.0,0,False,0.0,1.7099662429827014,-0.15078965774559006,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2025-12-01,0.011591783431247865,0.011591783431247865,0.0,0,False,0.0,1.7023083599583628,-0.15459274654382227,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2026-01-01,0.02539389514529755,0.02539389514529755,0.0,0,False,0.0,1.7071370453121724,-0.15219470532004065,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2026-02-01,0.01085400696927974,0.01085400696927974,0.0,0,False,0.0,1.746055233314303,-0.13286699760134213,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2026-03-01,-0.042767206503600524,-0.042767206503600524,0.0,0,False,0.0,1.78260503566303,-0.11471548713189972,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25
2026-04-01,-0.0008503401360543394,-0.0048503401360543395,1.0,5,True,0.004,1.6995425259965171,-0.15596632617733652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-05-01,0.017745766189016465,0.015745766189016464,0.5,3,True,0.002,1.6947011421001843,-0.15837067380259617,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25
2026-06-01,-0.011621926980030783,-0.014621926980030783,0.75,4,True,0.003,1.719600587591168,-0.1460050106123919,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0
2026-07-01,0.0,-0.002,0.5,2,True,0.002,1.6962162840971111,-0.15761821786432584,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0
